timestamp	time	fix	state	rawx	rawy	avgx	avgy	psize	Lrawx	Lrawy	Lavgx	Lavgy	Lpsize	Lpupilx	Lpupily	Rrawx	Rrawy	Ravgx	Ravgy	Rpsize	Rpupilx	Rpupily
MSG	2019-06-15 13:31:47.417	473036755	start_recording
MSG	2019-06-15 13:31:47.418	473036755	image_on
MSG	2019-06-15 13:31:47.418	473036755	advertisment.jpg
2019-06-15 13:31:49.991	473039719	False	7	1407.8232	856.9681	1440.4381	833.3122	24.75675	1353.665	849.0605	1372.5559	825.0284	23.6823	0.4893	0.2861	1461.9814	864.8758	1458.9111	841.4624	25.8312	0.7099	0.2679
2019-06-15 13:31:50.024	473039752	True	7	1403.1008	853.3521	1443.8113	835.1364	24.83745	1342.4357	843.0132	1368.5466	827.4523	23.8316	0.4904	0.2857	1463.7659	863.6909	1459.7706	843.8196	25.8433	0.711	0.2678
2019-06-15 13:31:50.058	473039786	True	7	1403.5608	853.053	1442.7205	836.1206	24.98275	1341.8541	844.1191	1365.2814	829.5142	24.0003	0.4915	0.2845	1465.2675	861.9868	1460.6254	845.7194	25.9652	0.7122	0.2671
2019-06-15 13:31:50.091	473039819	True	7	1394.5436	849.5317	1439.4966	836.6804	25.115000000000002	1339.7905	826.8683	1362.3773	829.3566	23.8775	0.4925	0.2847	1449.2966	872.1952	1460.0442	848.2274	26.3525	0.713	0.2681
2019-06-15 13:31:50.124	473039852	True	7	1409.1901	852.7044	1436.6884	837.2538	25.28915	1354.0879	837.0585	1361.3496	830.2274	24.1962	0.4928	0.2842	1464.2922	868.3503	1460.6619	850.1644	26.3821	0.7134	0.2678
2019-06-15 13:31:50.158	473039886	True	7	1410.3376	856.6359	1435.6055	838.1309	25.400599999999997	1351.3818	850.9927	1360.2245	832.2587	24.453	0.4926	0.2843	1469.2933	862.2792	1461.5712	851.4485	26.3482	0.7133	0.2678
2019-06-15 13:31:50.191	473039919	True	7	1398.7107	840.9412	1433.8395	838.7471	25.2179	1336.5441	823.7759	1357.9618	831.6716	23.9386	0.4922	0.2861	1460.8772	858.1064	1461.7729	852.2994	26.4972	0.7127	0.2696
2019-06-15 13:31:50.224	473039952	True	7	1396.4288	842.696	1432.0256	839.2626	25.28565	1337.7926	829.5522	1356.0623	831.6138	24.1155	0.4916	0.2849	1455.0651	855.8399	1461.5262	852.8991	26.4558	0.712	0.2685
2019-06-15 13:31:50.258	473039986	True	7	1392.9446	839.1672	1430.9945	839.8646	25.289749999999998	1333.9816	810.3636	1354.0665	830.0508	23.892	0.4909	0.2872	1451.9076	867.9707	1461.0526	854.2474	26.6875	0.711	0.2704
2019-06-15 13:31:50.291	473040019	True	7	1080.1787	606.2268	1427.9614	840.0354	24.4941	963.1635	583.6086	963.1635	583.6086	23.2589	0.4868	0.278	1197.1938	628.8451	1197.1938	628.8451	25.7293	0.7062	0.2613
